"time","AL","AZ","AR","CA","CO","CT","FL","GA","HI","ID","IL","IN","IA","KS","KY","LA","ME","MD","MA","MI","MN","MS","MO","NE","NV","NH","NJ","NM","NY","NC","OH","OK","OR","PA","RI","SC","TN","TX","UT","VA","WA","WV","WI"
2005-05-01,157.9499526835,102.523525059658,Inf,100.901836732379,116.781998376956,83.811957857529,71.2935380944497,100.061401310117,148.755656108597,64.2927380779864,115.607889194078,71.8776197607862,177.331719134902,129.497546631506,99.6996805405087,41.7371008808428,66.3755165595235,102.49208389708,76.9199703367232,168.183624094024,140.428254373783,61.0516522629885,94.1095170605034,158.019743557639,74.7327233837217,83.1333472087043,120.648957993009,123.754498109766,94.1561808446267,100.094221718191,114.494574813385,147.27169073342,92.7275893454518,122.402610474921,122.512123337828,121.896481076854,85.5386426376143,92.3861481884444,107.121036679573,93.9062006331491,77.7952028365135,Inf,165.38130329561
2005-06-01,112.324408573395,102.653101674221,Inf,92.4327478083874,115.859162010708,54.5077304154779,92.9183652115897,102.734531126155,74.1515837104072,81.4526182818603,121.783700303921,80.1414722376734,215.812805225095,184.532618952471,117.513062875581,96.6250284869042,39.7731848152492,99.70727471071,107.14173589088,152.611434758467,108.151285544871,91.8303976627459,86.3270173235365,212.985544967981,83.904346489963,108.512813528863,119.049406521912,96.5552502144505,92.7729144395005,106.056984384483,131.988296537587,168.668991067802,85.0873799266488,133.874616061956,120.550148048573,126.803274978862,103.828154788045,99.3945272572775,79.8414626048942,83.7373217192295,77.2672963567391,Inf,139.247345673729
2005-07-01,121.618424770738,106.124087517254,Inf,89.5437120545973,130.189599373596,99.7125751160335,88.7423846368369,115.227964458211,157.409502262443,78.0043787394233,117.260452863514,53.9309074753373,217.657739350897,123.087133591848,138.803864013598,77.5080703013054,107.889267816701,99.0631243869676,128.368400979749,167.139534854249,113.639989270224,126.104569318349,113.328416620811,178.120388277997,103.453880773309,96.0179593349418,113.076334601019,101.519200593845,90.881080777847,110.659000023489,130.618397179231,187.229679252543,96.6440009302547,130.650357391713,111.708646621267,140.511613317419,116.241380365283,92.7866048573065,120.30174666613,108.474535027952,82.779864475257,Inf,167.683565903491
2005-08-01,127.320264639557,102.546640316072,Inf,81.863618386611,140.509682172224,83.4467788882835,85.439961884762,112.977818357357,52.5452488687783,88.7917836298747,127.312976471915,89.5641060032023,184.76149498214,125.288087596346,68.153527947731,76.5830536929874,52.5796804707736,80.5460481245656,85.3237190615069,154.653427290956,141.273294321249,113.722173316363,116.501453479323,227.36085327052,96.1425740127573,147.369198334141,112.440826400172,91.0140604083427,90.9310396731504,99.1617089723597,123.142446574,205.980734223235,77.5479938124929,114.166077333828,155.068790457761,143.589569996212,105.443476079365,98.0683503329459,122.134373159928,109.779761244401,98.0065356245946,Inf,149.119854332426
2005-09-01,116.585458464835,86.9852317343244,Inf,79.467016785754,123.668566439298,71.669379714057,60.1776077031795,76.1755975906464,95.3054298642534,89.977831591339,112.677086275389,67.7416192930531,207.541888134627,150.688448414993,112.466150840406,59.2822691232016,77.5869996283089,99.2205704840598,100.814564993076,162.851855011496,94.3852684944192,271.514244778537,126.42477471054,125.810923076,63.7161675411476,128.124742281807,94.1656359883933,93.4797662286823,73.59147202147,80.8247481380682,140.6815694119,150.79234244226,65.0977754555449,116.165947508036,141.884091964073,130.056576755071,65.730424349415,78.9506136503907,124.572008202421,78.0980392498923,89.3610760081589,Inf,151.468745124331
2005-10-01,116.690667369936,86.5221281812904,Inf,74.1793826344046,116.948298271653,69.9689034962051,53.6139278018126,70.1732930099105,124.095022624434,44.6221289451339,106.648986531993,52.7013999287203,177.457840195374,174.81096616616,136.427927460925,94.2434681439832,66.9223606399921,77.148118785908,70.778946928579,129.912620314279,90.3072920724518,130.036037610622,95.9747991329141,271.186638555661,63.5923551833754,94.4717234013149,96.9344040411588,86.2906019577063,75.0240408382453,79.9564802024475,121.301683371123,185.764010782147,71.6124402737609,101.985538350129,134.335020364693,111.842014955969,100.180861752168,73.7348657414094,82.5469849389049,91.6699925622715,68.4785268416805,Inf,128.470386613337
2005-11-01,139.00192433747,85.993153937241,Inf,66.4411937926477,117.247036423234,81.2937368385957,61.6190912550002,89.7334612119386,96.4366515837104,76.324821740521,113.40103231805,88.5556228759633,218.797193046254,187.662286087785,117.049165059512,88.5423848747041,113.151839738372,104.505866644197,98.5546978587437,151.70613147353,133.924448598979,137.103743036216,105.941856010361,157.841958715672,46.7425036462478,45.477223155133,97.2103623198943,60.8883354407669,73.7263412595014,66.1488423916344,137.419535197058,150.804137071255,79.5392674234295,110.600358242593,151.047353299018,84.772676943704,103.786806095982,78.4459000219895,94.9287727142106,90.6433020176305,63.8020289768015,Inf,140.985308550037
2005-12-01,131.113512338884,92.2988053956081,Inf,73.2007015896893,121.639815903168,87.4909230823197,54.7868924944598,91.3112026538776,104.468325791855,65.3630479425723,114.489596189826,97.2159713787359,202.566471731437,105.571016885232,129.808002380292,80.8930871949677,75.2015671753679,61.1593643000519,91.574020279282,140.606659867493,95.5972904733264,127.061631509391,81.4705147781632,209.296696420717,59.2813092216085,87.5407236493161,97.6419897694941,55.098766301417,64.9867184353788,69.8593591623495,110.669225203579,187.030546465164,82.5101479868626,94.0432428202957,105.866998316729,139.889714839022,99.9023390313282,70.3533052589655,104.063034676854,74.4509986265058,83.9521447727579,Inf,144.286672454266
2006-01-01,254.27875228016,93.5178721720432,Inf,83.7233037756179,106.247403507221,93.0015747625725,62.6560719559941,96.1003574274023,52.8280542986425,46.4050601331362,112.983334685482,80.3443036085099,231.715583741918,95.926701675142,143.128020133776,79.5216231718317,103.659463272774,104.034870490585,110.024455423671,159.632765352636,131.507870310871,159.152886127265,103.052374121168,267.239652876736,85.5923649290871,144.088090883917,101.568437854848,177.83566808406,74.0163842200496,91.978344305798,125.678113202135,153.890716796742,80.2457181261653,115.392863959136,143.210432506646,115.263336565788,114.620786315924,77.7029381345026,94.1922694336777,94.8500170551215,74.7291333904453,Inf,154.211548285724
2006-02-01,105.54175926944,107.033664045684,Inf,78.8213364726626,116.83384132,75.6925925877916,62.6758794121505,107.30404420108,94.5135746606335,47.1430708781656,99.0305647342359,98.4819625046613,184.551669706482,104.349159711455,95.836635004981,50.4607711378979,60.4235579511051,93.4905054762248,100.755477512388,149.612595409758,108.090008243884,73.4817920148569,74.815371465262,193.107318827181,53.6339932505094,132.591686561696,86.5700528417919,76.7635765955895,76.84558557025,106.809547901938,112.865882767972,106.870314437677,62.1481133124091,105.909810244563,164.070127356198,50.5837086879388,103.908930300709,78.3622634160866,79.6599012426207,78.2517604635209,81.7476274252078,Inf,154.769840899989
2006-03-01,121.089556147283,71.1398859251037,Inf,85.5644536104677,114.138926588508,78.8649215961669,65.038210684753,86.924055638401,71.1538461538462,62.4822372348356,112.563526199935,83.4962889779164,182.982205553594,126.441749353512,107.784185945764,104.170757520622,107.319800842164,92.6270036991448,77.0498152211528,146.518201158861,101.45889997623,116.948377194899,78.2141133658145,332.635951934373,85.6484984336778,123.905349396348,87.8549617655904,66.2024443507859,69.2675664227679,86.2235509736545,125.074231453707,176.805429954064,80.4554243117017,97.8588726534011,252.419602333915,134.001951211541,103.023258259728,76.0353113052743,82.8782289945305,84.1572528485125,71.3343191440306,Inf,160.588993786835
2006-04-01,111.535336109967,80.5373579701938,Inf,88.2469926284577,171.166198800719,62.8507823029581,62.1940684877386,94.7088810942809,87.10407239819,71.644541200231,105.162175097371,62.6691895374102,201.448391376542,139.696241781402,102.52881299296,52.8004279656884,50.9134989242612,92.0410953153686,101.094914180163,132.308819173874,87.2193848975043,123.74174444537,82.7266055668726,256.302872441741,86.4068596799004,107.654176354684,84.8350399663247,59.6669899627367,68.0142112298431,93.1814129472641,118.050846140416,175.218333608722,86.3342043965276,89.3547380173694,135.231782668242,102.850558779868,79.326160325947,77.0424248850116,82.0772084702231,74.3276209998281,93.5025923441059,Inf,138.056333727472
2006-05-01,113.444267522869,78.7938336584292,Inf,106.981275638201,186.110895413809,81.6870300239643,73.7956084838967,103.837440148178,126.58371040724,69.1877222672265,112.375068049127,83.0145030233122,187.10768796177,137.030973375057,112.424451602843,103.239413068265,77.0884640723133,79.2342944523468,112.039707124475,136.409507552175,111.787317439473,180.70842617364,111.014724867343,241.542592220471,91.3195260870494,168.197955515376,90.380736511734,87.2096107203311,76.4362113157505,86.1408582807184,128.051492230032,137.74052911898,71.1949197714503,95.7732417021183,65.431804496233,87.8100610095681,100.759528096651,72.5230251603311,110.313072489881,78.7388034452465,78.1284248892563,Inf,135.682895174617
