"time","AL","AZ","AR","CA","CO","CT","FL","GA","HI","ID","IL","IN","IA","KS","KY","LA","ME","MD","MA","MI","MN","MS","MO","NE","NV","NH","NJ","NM","NY","NC","OH","OK","OR","PA","RI","SC","TN","TX","UT","VA","WA","WV","WI"
2009-01-01,174.024526198439,289.931034482759,237.824675324675,220.552325581395,259.283088235294,219.847670250896,268.794642857143,241.565452091768,327.272727272727,223.371647509579,307.275132275132,235.62091503268,381.727272727273,322.401433691756,319.571428571429,195.238095238095,300.95652173913,227.027027027027,346.990740740741,491.176470588235,434.868421052632,195.294117647059,292.848484848485,444.251336898396,254.395161290323,402.142857142857,263.781512605042,175.592105263158,227.823977823978,200,278.879310344828,249.444444444444,208.480894687791,246.875,433.413461538462,205,192.940199335548,166.951566951567,141.893939393939,173.714539007092,210.492577597841,282.539682539683,299.838362068966
2009-02-01,221.516164994426,355.747126436782,237.042124542125,243.201219512195,269.932432432432,265.277777777778,307.765151515152,256.410256410256,323.923076923077,313.984674329502,363.756613756614,277.124183006536,362.545454545455,296.560846560847,360.413793103448,209.714285714286,361.842105263158,277.777777777778,404.333333333333,579.411764705882,491.447368421053,200.160427807487,341.515151515152,521.390374331551,292.220113851992,464.114832535885,305.123339658444,192.206477732794,268.918918918919,211.111111111111,314.870689655172,255.833333333333,259.459459459459,290.808823529412,651.785714285714,250,235.326688815061,188.746438746439,153.186274509804,185.172872340426,253.205128205128,216.599190283401,344.827586206897
2009-03-01,199.498327759197,342.344827586207,262.026515151515,232.5,267.090620031797,271.321321321321,295.982142857143,263.157894736842,335.664335664336,306.137931034483,366.666666666667,277.205882352941,415.272727272727,303.494623655914,374.571428571429,236.904761904762,397.826086956522,259.246031746032,389.666666666667,581.176470588235,575.657894736842,203.823529411765,334.207459207459,459.625668449198,258.235294117647,474.027459954233,306.878557874763,205.011655011655,270.27027027027,203.666666666667,328.663793103448,283.333333333333,270.27027027027,300.367647058824,515.570175438596,232.5,217.445652173913,179.309116809117,186.221033868093,175.075987841945,256.578947368421,244.175824175824,292.1875
2009-04-01,186.149068322981,288.215488215488,255.140692640693,200,216.765202702703,229.005167958656,279.912023460411,233.333333333333,306.727272727273,271.455938697318,303.703703703704,269.875478927203,282,284.767025089606,309.172413793103,196.428571428571,319.588235294118,239.984101748808,315.740740740741,506.666666666667,437.19298245614,211.437908496732,264.242424242424,312.16577540107,231.904069767442,367.391304347826,241.840607210626,204.774535809019,211.884961884962,175.47619047619,274.085684430512,222.222222222222,194.563167818982,220.641447368421,403.508771929825,203.858695652174,168.614718614719,153.846153846154,164.242424242424,135.055272108844,203.717948717949,205.238095238095,279.6875
2009-05-01,175.111482720178,271.037037037037,184.375,180.855263157895,232.685810810811,178.421970357454,246.306818181818,221.052631578947,269.58041958042,181.586206896552,244.444444444444,247.667342799189,247,224.074074074074,275.833333333333,172.095238095238,203.039215686275,205.48048048048,260.074074074074,438.235294117647,390.953947368421,152.941176470588,238.636363636364,364.231499051233,227.609108159393,306.178489702517,218.500948766603,169.679487179487,196.084546084546,169.503546099291,255.357142857143,231.176470588235,155.405405405405,207.198142414861,368.75,194.239130434783,185.015856236786,131.763925729443,163.458110516934,112.505427702996,165.061590145577,166.052631578947,243.049568965517
2009-06-01,190.434782608696,287.655172413793,183.285984848485,185.523255813953,203.758445945946,179.545454545455,236.026785714286,229.594017094017,294.055944055944,213.817663817664,251.915708812261,271.934865900383,291.841491841492,278.541374474053,310.166666666667,178.571428571429,252.521739130435,213.976833976834,242.37037037037,435.294117647059,407.730263157895,197.853535353535,235.198135198135,332.620320855615,232.3055028463,261.62962962963,198.671726755218,169.775641025641,179.72972972973,167.629179331307,256.114718614719,190.833333333333,171.621621621622,197.426470588235,330.263157894737,195.652173913043,162.440476190476,130.037037037037,109.563492063492,107.316543638732,178.036437246964,202.222222222222,242.403017241379
2009-07-01,176.309921962096,270.051085568327,220.028409090909,171.046511627907,203.537360890302,168.308080808081,237.857142857143,212.921727395412,288.111888111888,194.226579520697,266.666666666667,271.732026143791,367.818181818182,213.523573200993,279.310344827586,194.047619047619,220.857142857143,198.531746031746,257.638888888889,429.21568627451,367.927631578947,170.328282828283,231.759906759907,357.486631016043,233.75,260.623781676413,210.552995391705,143.759071117562,171.101871101871,160.739614994934,242.992424242424,218.888888888889,178.378378378378,197.615131578947,433.974358974359,175.821256038647,178.765227021041,134.97150997151,127.22816399287,103.488372093023,182.039473684211,220.906432748538,265.73275862069
2009-08-01,143.032329988852,275.328554360812,226.262626262626,162.5,194.957983193277,204.882301656495,242.179863147605,209.210526315789,275.545454545455,159.195402298851,259.259259259259,237.775735294118,229.636363636364,207.106227106227,281.32183908046,164.555555555556,231.588669950739,215.015015015015,259.027777777778,385.294117647059,358.806818181818,189.171122994652,255.69696969697,343.449197860963,224.375,307.157894736842,214.677419354839,128.176043557169,177.978883861237,152.761904761905,238.871473354232,175.897435897436,186.486486486486,212.040441176471,359.109311740891,162.5,166.220930232558,132.086894586895,128.412698412698,97.8723404255319,171.842105263158,278.070175438596,249.622844827586
2009-09-01,154.096989966555,230.818965517241,223.660714285714,141.25,172.376788553259,145.27027027027,195.454545454545,178.157894736842,274.181818181818,216.091954022988,234.52380952381,178.921568627451,176.461538461538,180.084151472651,254.464285714286,136.694677871148,180.81797235023,160.049019607843,236.111111111111,359.803921568627,319.901315789474,122.727272727273,184.440559440559,262.012987012987,189.779411764706,277.99043062201,179.953917050691,130.08658008658,150.10395010395,142.021276595745,188.392857142857,160.555555555556,182.046332046332,174.448529411765,331.490384615385,148.858695652174,150,110.941644562334,112.18253968254,81.8877551020408,171.524966261808,111.654135338346,211.363636363636
2009-10-01,159.113712374582,214.814814814815,195.119047619048,130,154.595588235294,180.555555555556,190.811339198436,175,312.587412587413,201.902173913043,239.94708994709,193.841911764706,258.363636363636,194.444444444444,260.206896551724,142.183288409703,241.413662239089,188.562091503268,224.5,329.411764705882,305.098684210526,166.166666666667,200.815850815851,283.689839572193,242.463235294118,322.736842105263,171.050420168067,142.042440318302,157.432432432432,148.277608915907,198.660714285714,184.444444444444,159.55265610438,157.319078947368,352.083333333333,151.25,164.008620689655,105.521885521886,108.513708513709,81.4625850340136,152.623732856291,154.338624338624,215.909090909091
