geo,geo.type,geo.description,date,mdri.log.diff,mdri.cum
US,Country,US,2009-04-15,-0.0194050905009145,0.461985814452843
US,Country,US,2009-04-16,0.0808240595622652,0.542809874015108
US,Country,US,2009-04-17,-0.0800197962042881,0.46279007781082
US,Country,US,2009-04-18,0.0427695032299669,0.505559581040787
US,Country,US,2009-04-19,0.0950549526086018,0.600614533649389
US,Country,US,2009-04-20,-0.112043767139278,0.488570766510111
US,Country,US,2009-04-21,-0.0687107351625578,0.419860031347553
US,Country,US,2009-04-22,0.133615180829559,0.553475212177112
US,Country,US,2009-04-23,0.00111885892036383,0.554594071097475
US,Country,US,2009-04-24,-0.232687065120791,0.321907005976684
US,Country,US,2009-04-25,-0.0630651659145224,0.258841840062162
US,Country,US,2009-04-26,0.170922490391562,0.429764330453724
US,Country,US,2009-04-27,-0.00624834166197127,0.423515988791753
US,Country,US,2009-04-28,-0.0834839642624661,0.340032024529287
US,Country,US,2009-04-29,-0.0358282936572518,0.304203730872035
US,Country,US,2009-04-30,0.0208300979997948,0.32503382887183
US,Country,US,2009-05-02,0.00840227134444873,0.333436100216278
US,Country,US,2009-05-03,0.074863460199878,0.408299560416156
US,Country,US,2009-05-04,0.0581592681257499,0.466458828541906
US,Country,US,2009-05-05,0.0029227455725535,0.46938157411446
US,Country,US,2009-05-06,-0.0710060664761932,0.398375507638267
US,Country,US,2009-05-07,-0.0632544838681136,0.335121023770153
US,Country,US,2009-05-08,-0.0210596338738437,0.314061389896309
US,Country,US,2009-05-09,0.0298375030413033,0.343898892937613
US,Country,US,2009-05-10,0.0149828225262357,0.358881715463848
US,Country,US,2009-05-11,-0.0321523929398939,0.326729322523954
US,Country,US,2009-05-12,0.206773135601769,0.533502458125724
US,Country,US,2009-05-13,0.0957395113197506,0.629241969445474
US,Country,US,2009-05-14,-0.231346247171071,0.397895722274403
US,Country,US,2009-05-15,-0.0650744393243407,0.332821282950063
US,Country,US,2009-05-16,0.0788695113786256,0.411690794328688
US,Country,US,2009-05-17,0.0839440473339753,0.495634841662663
US,Country,US,2009-05-18,0.0441634109993568,0.53979825266202
US,Country,US,2009-05-19,-0.130090935260209,0.409707317401811
US,Country,US,2009-05-20,-0.0189877982099791,0.390719519191832
US,Country,US,2009-05-21,-0.0538026215775525,0.336916897614279
US,Country,US,2009-05-22,0.00375981031761117,0.34067670793189
US,Country,US,2009-05-23,0.0152105679035608,0.355887275835451
US,Country,US,2009-05-24,-0.0213269474596263,0.334560328375825
US,Country,US,2009-05-25,0.0396802065206356,0.37424053489646
US,Country,US,2009-05-26,0.109157752122061,0.483398287018521
US,Country,US,2009-05-27,-0.0140572441881828,0.469341042830338
US,Country,US,2009-05-28,0.0230838684874026,0.492424911317741
US,Country,US,2009-05-29,-0.0079054604606513,0.484519450857089
US,Country,US,2009-05-30,-0.113007444156109,0.37151200670098
US,Country,US,2009-05-31,0.0750328620500041,0.446544868750985
US,Country,US,2009-06-02,-0.0109910224555586,0.435553846295426
US,Country,US,2009-06-03,-0.0199139597909221,0.415639886504504
US,Country,US,2009-06-04,-0.125725288978222,0.289914597526282
US,Country,US,2009-06-05,0.0229976238289836,0.312912221355266
US,Country,US,2009-06-06,-0.0428874051067621,0.270024816248504
US,Country,US,2009-06-07,0.233477501085169,0.503502317333672
US,Country,US,2009-06-08,-0.0852106689542608,0.418291648379411
US,Country,US,2009-06-09,-0.00286016033954677,0.415431488039865
US,Country,US,2009-06-10,0.0159302212787826,0.431361709318647
US,Country,US,2009-06-11,0.0712768258956594,0.502638535214307
US,Country,US,2009-06-12,-0.164984206408343,0.337654328805964
US,Country,US,2009-06-13,0.0257771143121082,0.363431443118072
US,Country,US,2009-06-14,0.0523166509294472,0.415748094047519
US,Country,US,2009-06-15,0.158636518789108,0.574384612836628
US,Country,US,2009-06-16,-0.105634046809039,0.468750566027588
US,Country,US,2009-06-17,0.0352243222799573,0.503974888307546
US,Country,US,2009-06-18,-0.114205202704684,0.389769685602862
US,Country,US,2009-06-19,-0.145036918741988,0.244732766860874
US,Country,US,2009-06-20,0.0764386144154561,0.32117138127633
US,Country,US,2009-06-21,0.0511494775357959,0.372320858812126
US,Country,US,2009-06-22,0.133827517324724,0.506148376136849
US,Country,US,2009-06-23,-0.00322027657365977,0.50292809956319
US,Country,US,2009-06-24,-0.139620090378516,0.363308009184673
US,Country,US,2009-06-25,-0.103264131221621,0.260043877963052
US,Country,US,2009-06-26,0.0220772366818745,0.282121114644927
US,Country,US,2009-06-27,-0.0422854439540197,0.239835670690907
US,Country,US,2009-06-28,0.10372751387788,0.343563184568787
US,Country,US,2009-06-29,0.0524144150705903,0.395977599639377
US,Country,US,2009-06-30,-0.0345106896341321,0.361466910005245
US,Country,US,2009-07-02,-0.0849932381726663,0.276473671832579
US,Country,US,2009-07-03,-0.0858392489345019,0.190634422898077
US,Country,US,2009-07-04,0.0221030147935592,0.212737437691636
US,Country,US,2009-07-05,0.296430140212378,0.509167577904014
US,Country,US,2009-07-06,0.046269397456089,0.555436975360103
US,Country,US,2009-07-07,-0.102529706711818,0.452907268648284
US,Country,US,2009-07-08,0.0444247464367598,0.497332015085044
US,Country,US,2009-07-09,-0.0664525464940425,0.430879468591002
US,Country,US,2009-07-10,-0.0969594231572004,0.333920045433801
US,Country,US,2009-07-11,0.063256331481932,0.397176376915733
US,Country,US,2009-07-12,0.108559439946383,0.505735816862117
US,Country,US,2009-07-13,0.0205425650074152,0.526278381869532
US,Country,US,2009-07-14,-0.120494001968172,0.40578437990136
US,Country,US,2009-07-15,0.0345935885548899,0.44037796845625
US,Country,US,2009-07-16,0.193976205555116,0.634354174011367
US,Country,US,2009-07-17,-0.169023107097338,0.465331066914029
US,Country,US,2009-07-18,-0.127144296557906,0.338186770356123
US,Country,US,2009-07-19,0.162631297557503,0.500818067913625
US,Country,US,2009-07-20,0.0545337757046456,0.555351843618271
US,Country,US,2009-07-21,-0.0464516811584692,0.508900162459802
US,Country,US,2009-07-22,-0.0855678713966339,0.423332291063168
US,Country,US,2009-07-23,0.0493046013818942,0.472636892445062
US,Country,US,2009-07-24,-0.13858268185214,0.334054210592922
US,Country,US,2009-07-25,0.100754458479277,0.434808669072199
US,Country,US,2009-07-26,0.0095511227049737,0.444359791777172
US,Country,US,2009-07-27,0.0395776178931164,0.483937409670289
US,Country,US,2009-07-28,0.000970807149011934,0.484908216819301
US,Country,US,2009-07-29,-0.0743163300295322,0.410591886789769
US,Country,US,2009-07-30,0.044341730550644,0.454933617340413
US,Country,US,2009-07-31,0.0144379030843981,0.469371520424811
US,Country,US,2009-08-02,0.239772157838781,0.709143678263592
US,Country,US,2009-08-03,0.0194764104176665,0.728620088681259
US,Country,US,2009-08-04,-0.0438998702349678,0.684720218446291
US,Country,US,2009-08-05,-0.022339198838278,0.662381019608013
US,Country,US,2009-08-06,-0.0769621962162736,0.585418823391739
US,Country,US,2009-08-07,-0.0298671451760463,0.555551678215693
US,Country,US,2009-08-08,0.0261471421021877,0.581698820317881
US,Country,US,2009-08-09,0.0160485130440889,0.59774733336197
US,Country,US,2009-08-10,0.0670211346345753,0.664768467996545
US,Country,US,2009-08-11,0.00530727443091847,0.670075742427463
US,Country,US,2009-08-12,0.0397069428326814,0.709782685260145
US,Country,US,2009-08-13,0.147058396914081,0.856841082174226
US,Country,US,2009-08-14,-0.301907260174974,0.554933821999252
US,Country,US,2009-08-15,0.0161750293194898,0.571108851318742
US,Country,US,2009-08-16,0.0904970867987405,0.661605938117482
US,Country,US,2009-08-17,-0.0661858456548125,0.59542009246267
US,Country,US,2009-08-18,0.0506491492603223,0.646069241722992
US,Country,US,2009-08-19,0.073446420543293,0.719515662266285
US,Country,US,2009-08-20,-0.177447881623945,0.54206778064234
US,Country,US,2009-08-21,0.0489949512978791,0.591062731940219
US,Country,US,2009-08-22,-0.0269118227841456,0.564150909156073
US,Country,US,2009-08-23,0.0253083677464474,0.589459276902521
US,Country,US,2009-08-24,0.00529414867126033,0.594753425573781
US,Country,US,2009-08-25,0.091298719672171,0.686052145245952
US,Country,US,2009-08-26,-0.108521902768031,0.577530242477922
US,Country,US,2009-08-27,-0.0735992455614968,0.503930996916425
US,Country,US,2009-08-28,-0.0480943363526109,0.455836660563814
US,Country,US,2009-08-29,0,0.455836660563814
US,Country,US,2009-08-30,0.000306231839023968,0.456142892402838
US,Country,US,2009-08-31,0.177502551054411,0.633645443457248
US,Country,US,2009-09-02,0.00962080041530263,0.643266243872551
US,Country,US,2009-09-03,-0.104416258223411,0.53884998564914
US,Country,US,2009-09-04,-0.107718945394427,0.431131040254713
US,Country,US,2009-09-05,0.0239783692621887,0.455109409516901
US,Country,US,2009-09-06,0.174910058139145,0.630019467656046
US,Country,US,2009-09-07,-0.102751693856499,0.527267773799547
US,Country,US,2009-09-08,0.146925714556659,0.674193488356206
US,Country,US,2009-09-09,-0.0353522037850536,0.638841284571152
US,Country,US,2009-09-10,-0.0366049553357352,0.602236329235417
US,Country,US,2009-09-11,-0.0310372978605427,0.571199031374874
US,Country,US,2009-09-12,-0.00296692610217167,0.568232105272703
US,Country,US,2009-09-13,-0.0722203846239921,0.496011720648711
US,Country,US,2009-09-14,0.11528599151581,0.611297712164521
US,Country,US,2009-09-15,-0.04315433263591,0.568143379528611
US,Country,US,2009-09-16,-0.0964000056710024,0.471743373857608
US,Country,US,2009-09-17,0.0415556627145103,0.513299036572119
US,Country,US,2009-09-18,-0.0306257217735132,0.482673314798605
US,Country,US,2009-09-19,0.0247849382094456,0.507458253008051
US,Country,US,2009-09-20,-0.0409643314731557,0.466493921534895
US,Country,US,2009-09-21,0.106954995341458,0.573448916876354
US,Country,US,2009-09-22,-0.0298026854098481,0.543646231466506
US,Country,US,2009-09-23,0.0240572975474353,0.567703529013941
US,Country,US,2009-09-24,0.0237984200565974,0.591501949070538
US,Country,US,2009-09-25,-0.0728694653829395,0.518632483687599
US,Country,US,2009-09-26,-0.111287089693497,0.407345393994101
US,Country,US,2009-09-27,0.0952121852910854,0.502557579285187
US,Country,US,2009-09-28,0.0363645018186151,0.538922081103802
US,Country,US,2009-09-29,0.0863118719605985,0.6252339530644
US,Country,US,2009-09-30,-0.0812159052366061,0.544018047827794
US,Country,US,2009-10-02,-0.19497786530657,0.349040182521224
US,Country,US,2009-10-03,0.057283418975553,0.406323601496777
US,Country,US,2009-10-04,0.0345404958518376,0.440864097348615
US,Country,US,2009-10-05,0.149741264604233,0.590605361952848
US,Country,US,2009-10-06,-0.030407920861343,0.560197441091504
US,Country,US,2009-10-07,0.0250744737458627,0.585271914837367
US,Country,US,2009-10-08,-0.0421368697334318,0.543135045103935
US,Country,US,2009-10-09,-0.100195159095896,0.442939886008039
US,Country,US,2009-10-10,0.0999920136519856,0.542931899660025
US,Country,US,2009-10-11,-0.0484602768948784,0.494471622765147
US,Country,US,2009-10-12,0.0495464250626475,0.544018047827794
US,Country,US,2009-10-13,0.0606084673278265,0.604626515155621
US,Country,US,2009-10-14,-0.093421824932244,0.511204690223377
US,Country,US,2009-10-15,0.481672521989796,0.992877212213172
US,Country,US,2009-10-16,-0.328369309182923,0.66450790303025
US,Country,US,2009-10-17,-0.15284892177611,0.511658981254139
US,Country,US,2009-10-18,0.0530338006306065,0.564692781884746
US,Country,US,2009-10-19,0.109426755235542,0.674119537120288
US,Country,US,2009-10-20,-0.0433639959125767,0.630755541207711
US,Country,US,2009-10-21,-0.0773632765481928,0.553392264659519
US,Country,US,2009-10-22,0.0520878574499924,0.605480122109511
US,Country,US,2009-10-23,-0.0195113263801077,0.585968795729403
US,Country,US,2009-10-24,-0.180078657666055,0.405890138063348
US,Country,US,2009-10-25,0.156698112102448,0.562588250165796
US,Country,US,2009-10-26,0.106343114774122,0.668931364939918
US,Country,US,2009-10-27,-0.0426111238366283,0.626320241103289
US,Country,US,2009-10-28,-0.0771341310968407,0.549186110006449
US,Country,US,2009-10-29,-0.0328487264126984,0.51633738359375
US,Country,US,2009-10-30,-0.0804502394214936,0.435887144172257
US,Country,US,2009-10-31,-0.0421436520030961,0.39374349216916
US,Country,US,2009-11-02,0.0750450688577426,0.468788561026903
US,Country,US,2009-11-03,-0.050815421008268,0.417973140018635
US,Country,US,2009-11-04,0.0253577614134099,0.443330901432045
US,Country,US,2009-11-05,0.0429475844382384,0.486278485870283
US,Country,US,2009-11-06,-0.022916968910657,0.463361516959626
US,Country,US,2009-11-07,-0.106916570546647,0.356444946412979
US,Country,US,2009-11-08,0.0149202645368238,0.371365210949803
US,Country,US,2009-11-09,0.143917067250357,0.51528227820016
US,Country,US,2009-11-10,-0.0253225819324815,0.489959696267678
US,Country,US,2009-11-11,-0.014663856427178,0.4752958398405
US,Country,US,2009-11-12,-0.0182109973827226,0.457084842457778
US,Country,US,2009-11-13,-0.15677788679136,0.300306955666417
US,Country,US,2009-11-14,-0.00892059019333623,0.291386365473081
US,Country,US,2009-11-15,0.172871381461188,0.464257746934269
US,Country,US,2009-11-16,-0.0554099634708394,0.40884778346343
US,Country,US,2009-11-17,0.0564970686605097,0.46534485212394
US,Country,US,2009-11-18,0.000827362075217368,0.466172214199157
US,Country,US,2009-11-19,0.0115567264685471,0.477728940667704
US,Country,US,2009-11-20,-0.179665500244229,0.298063440423475
US,Country,US,2009-11-21,0.03590356433426,0.333967004757735
US,Country,US,2009-11-22,0.0385611332932416,0.372528138050977
US,Country,US,2009-11-23,0.00651436604508537,0.379042504096062
US,Country,US,2009-11-24,0.0518762315433768,0.430918735639439
US,Country,US,2009-11-25,-0.118341837116698,0.312576898522741
US,Country,US,2009-11-26,-0.319587386327683,-0.00701048780494166
US,Country,US,2009-11-27,0.114253642532301,0.107243154727359
US,Country,US,2009-11-28,0.0415163529109758,0.148759507638335
US,Country,US,2009-11-29,0.209376768317533,0.358136275955867
US,Country,US,2009-11-30,-0.0173496857046793,0.340786590251188
US,Country,US,2009-12-02,-0.0374269861674668,0.303359604083721
US,Country,US,2009-12-03,-0.0439230925437076,0.259436511540014
US,Country,US,2009-12-04,-0.102482705760644,0.156953805779369
US,Country,US,2009-12-05,-0.0122454132752063,0.144708392504163
US,Country,US,2009-12-06,-0.020510763896215,0.124197628607948
US,Country,US,2009-12-07,0.188164941385168,0.312362569993116
US,Country,US,2009-12-08,-0.0322089452296905,0.280153624763425
US,Country,US,2009-12-09,-0.0561541507728641,0.223999473990561
US,Country,US,2009-12-10,0.0256196685085377,0.249619142499099
US,Country,US,2009-12-11,-0.0571427337284165,0.192476408770682
US,Country,US,2009-12-12,-0.141404469668979,0.0510719391017036
US,Country,US,2009-12-13,0.0545420665308817,0.105614005632585
US,Country,US,2009-12-14,0.110957120094831,0.216571125727416
US,Country,US,2009-12-15,0.017077540274768,0.233648666002184
US,Country,US,2009-12-16,-0.0334348382722337,0.200213827729951
US,Country,US,2009-12-17,0.0606107111500248,0.260824538879975
US,Country,US,2009-12-18,-0.162178605110393,0.0986459337695821
US,Country,US,2009-12-19,-0.109180510576056,-0.0105345768064739
US,Country,US,2009-12-20,-0.0226637382724371,-0.0331983150789111
US,Country,US,2009-12-21,0.267833661623921,0.23463534654501
US,Country,US,2009-12-22,-0.0476687050913976,0.186966641453612
US,Country,US,2009-12-23,0.00610087892441207,0.193067520378024
US,Country,US,2009-12-24,-0.256420122313602,-0.0633526019355775
US,Country,US,2009-12-25,-0.0273171309225117,-0.0906697328580892
US,Country,US,2009-12-26,0.28688455052292,0.196214817664831
US,Country,US,2009-12-27,0.123478366008387,0.319693183673218
US,Country,US,2009-12-28,0.244833480092592,0.56452666376581
US,Country,US,2009-12-29,0.00161804856916294,0.566144712334973
US,Country,US,2009-12-30,-0.00707156750750006,0.559073144827473
US,Country,US,2009-12-31,-0.152302437245269,0.406770707582203
US,Country,US,2010-01-02,0.191304989994898,0.598075697577101
US,Country,US,2010-01-03,0.116028601852804,0.714104299429906
US,Country,US,2010-01-04,-0.1190880730491,0.595016226380805
US,Country,US,2010-01-05,0.0453077220226644,0.64032394840347
US,Country,US,2010-01-06,-0.0187878695142534,0.621536078889216
US,Country,US,2010-01-07,-0.130566564495638,0.490969514393578
US,Country,US,2010-01-08,-0.0344724707922464,0.456497043601332
US,Country,US,2010-01-09,0.119499280950662,0.575996324551994
US,Country,US,2010-01-10,-0.026396588003861,0.549599736548133
US,Country,US,2010-01-11,0.0610064014000862,0.610606137948219
US,Country,US,2010-01-12,0.0362418779360467,0.646848015884266
US,Country,US,2010-01-13,-0.0789381335145074,0.567909882369759
US,Country,US,2010-01-14,0.0796607282458468,0.647570610615605
US,Country,US,2010-01-15,-0.0990121550559926,0.548558455559613
US,Country,US,2010-01-16,0.0115618526626301,0.560120308222243
US,Country,US,2010-01-17,0.0728773379416353,0.632997646163878
US,Country,US,2010-01-18,-0.0964165270129529,0.536581119150925
US,Country,US,2010-01-19,0.0627675484286308,0.599348667579556
US,Country,US,2010-01-20,0.00990488458377894,0.609253552163335
US,Country,US,2010-01-21,-0.084993334739805,0.52426021742353
US,Country,US,2010-01-22,-0.0378083584981856,0.486451858925344
US,Country,US,2010-01-23,0.0615183611874944,0.547970220112839
US,Country,US,2010-01-24,0.0774962188822222,0.625466438995061
US,Country,US,2010-01-25,0.00368327872886157,0.629149717723922
US,Country,US,2010-01-26,-0.00431519045049457,0.624834527273428
US,Country,US,2010-01-27,0.0189748774748351,0.643809404748263
US,Country,US,2010-01-28,0.0251944062190767,0.66900381096734
US,Country,US,2010-01-29,-0.0623345201752616,0.606669290792078
US,Country,US,2010-01-30,-0.0115618526626301,0.595107438129448
US,Country,US,2010-01-31,0.0228250020583634,0.617932440187811
US,Country,US,2010-02-02,0.0361824882077671,0.654114928395578
US,Country,US,2010-02-03,0.059020893892195,0.713135822287773
US,Country,US,2010-02-04,-0.144255930212058,0.568879892075716
US,Country,US,2010-02-05,-0.0573729311779037,0.511506960897812
US,Country,US,2010-02-06,-0.0279084804082235,0.483598480489589
US,Country,US,2010-02-07,-0.0649466696652224,0.418651810824366
US,Country,US,2010-02-08,0.180921351771379,0.599573162595745
US,Country,US,2010-02-09,-0.0712681971141304,0.528304965481615
US,Country,US,2010-02-10,0.0203137091984358,0.54861867468005
US,Country,US,2010-02-11,0.032018168121394,0.580636842801444
US,Country,US,2010-02-12,-0.246064786150181,0.334572056651263
US,Country,US,2010-02-13,-0.0139224818440793,0.320649574807184
US,Country,US,2010-02-14,0.0899524735939248,0.410602048401108
US,Country,US,2010-02-15,0.0897622065751479,0.500364254976256
US,Country,US,2010-02-16,0.0721137840864883,0.572478039062745
US,Country,US,2010-02-17,0.0195534201012064,0.592031459163951
US,Country,US,2010-02-18,-0.0101119143577225,0.581919544806229
US,Country,US,2010-02-19,-0.0324580546750587,0.54946149013117
US,Country,US,2010-02-20,-0.0238404392801037,0.525621050851066
US,Country,US,2010-02-21,0.0449073487120741,0.57052839956314
US,Country,US,2010-02-22,0.121767303730856,0.692295703293996
US,Country,US,2010-02-23,-0.0630348363635959,0.6292608669304
US,Country,US,2010-02-24,-0.113590803795894,0.515670063134506
US,Country,US,2010-02-25,-0.0194914733173016,0.496178589817204
US,Country,US,2010-02-26,-0.0904316163864016,0.405746973430803
US,Country,US,2010-02-27,0.0226370685387367,0.428384041969539
US,Country,US,2010-02-28,0.0668902318207173,0.495274273790257
US,Country,US,2010-03-02,-0.05500750292377,0.440266770866487
US,Country,US,2010-03-03,-0.0443541531463023,0.395912617720184
US,Country,US,2010-03-04,0.0677211214267399,0.463633739146924
US,Country,US,2010-03-05,-0.0686444858662382,0.394989253280686
US,Country,US,2010-03-06,-0.00874834059116064,0.386240912689525
US,Country,US,2010-03-07,0.04695845562676,0.433199368316286
US,Country,US,2010-03-08,0.0397553326612246,0.47295470097751
US,Country,US,2010-03-09,0.0605375294377847,0.533492230415295
US,Country,US,2010-03-10,-0.0852125992050203,0.448279631210275
US,Country,US,2010-03-11,-0.0090199803396711,0.439259650870603
US,Country,US,2010-03-12,0.0378674401843102,0.477127091054914
US,Country,US,2010-03-13,-0.102675226311152,0.374451864743762
US,Country,US,2010-03-14,0.0901940510613387,0.4646459158051
US,Country,US,2010-03-15,0.0646107641871563,0.529256679992257
US,Country,US,2010-03-16,-0.018439856528914,0.510816823463343
US,Country,US,2010-03-17,-0.0820162709643719,0.428800552498971
US,Country,US,2010-03-18,-0.0333611528523274,0.395439399646643
US,Country,US,2010-03-19,-0.0163532331798845,0.379086166466759
US,Country,US,2010-03-20,0.00327966212879067,0.38236582859555
US,Country,US,2010-03-21,0.00482644042161104,0.387192269017161
US,Country,US,2010-03-22,0.0656546111769423,0.452846880194103
US,Country,US,2010-03-23,-0.0194987355605362,0.433348144633567
US,Country,US,2010-03-24,0.0586715306267931,0.49201967526036
US,Country,US,2010-03-25,-0.0193389093756536,0.472680765884706
US,Country,US,2010-03-26,0.0585742292154274,0.531254995100134
US,Country,US,2010-03-27,-0.0545884602453161,0.476666534854818
US,Country,US,2010-03-28,-0.0275911502087806,0.449075384646037
US,Country,US,2010-03-29,0.0686793160760644,0.517754700722101
US,Country,US,2010-03-30,-0.0143053343021974,0.503449366419904
US,Country,US,2010-03-31,-0.182339666517481,0.321109699902423
US,Country,US,2010-04-02,-0.0150795951596147,0.306030104742809
US,Country,US,2010-04-03,-0.120704889078183,0.185325215664625
US,Country,US,2010-04-04,-0.020507103511135,0.16481811215349
US,Country,US,2010-04-05,0.168783129807886,0.333601241961376
US,Country,US,2010-04-06,0.0756781638224163,0.409279405783792
US,Country,US,2010-04-07,-0.016233363540285,0.393046042243507
US,Country,US,2010-04-08,-0.004823043338404,0.388222998905103
US,Country,US,2010-04-09,-0.0858378768534991,0.302385122051604
US,Country,US,2010-04-10,-0.0288836505612903,0.273501471490314
US,Country,US,2010-04-11,0.0575840352592682,0.331085506749582
US,Country,US,2010-04-12,0.12117934445238,0.452264851201961
US,Country,US,2010-04-13,-0.0922278922213533,0.360036958980608
US,Country,US,2010-04-14,-0.0343339312273529,0.325703027753255
US,Country,US,2010-04-15,0.161947964584984,0.487650992338239
US,Country,US,2010-04-16,-0.0828359389999274,0.404815053338312
US,Country,US,2010-04-17,-0.0237676404087042,0.381047412929608
US,Country,US,2010-04-18,-0.0535405512282675,0.32750686170134
US,Country,US,2010-04-19,0.151310420021131,0.478817281722471
US,Country,US,2010-04-20,-0.0545141570135209,0.42430312470895
US,Country,US,2010-04-21,-0.125889798426726,0.298413326282225
US,Country,US,2010-04-22,-0.0397042916994229,0.258709034582802
US,Country,US,2010-04-23,-0.0545761210757121,0.20413291350709
US,Country,US,2010-04-24,0.00842150055316063,0.21255441406025
US,Country,US,2010-04-25,0.0595588895379825,0.272113303598233
US,Country,US,2010-04-26,0.0596409076234592,0.331754211221692
US,Country,US,2010-04-27,0.00131774179190547,0.333071953013598
US,Country,US,2010-04-28,-0.077839893688283,0.255232059325315
US,Country,US,2010-04-29,0.137866292295573,0.393098351620887
US,Country,US,2010-04-30,-0.267924437201854,0.125173914419033
US,Country,US,2010-05-02,0.0198781027866382,0.145052017205671
US,Country,US,2010-05-03,0.147737034628208,0.292789051833879
US,Country,US,2010-05-04,0.0204797054660949,0.313268757299974
US,Country,US,2010-05-05,-0.044502643153896,0.268766114146078
US,Country,US,2010-05-06,-0.119250488055415,0.149515626090663
US,Country,US,2010-05-07,0.0366306123662762,0.186146238456939
US,Country,US,2010-05-08,-0.109467676190922,0.0766785622660168
US,Country,US,2010-05-09,-0.101401472070428,-0.0247229098044117
US,Country,US,2010-05-10,0.418637017325578,0.393914107521166
US,Country,US,2010-05-11,-0.0370960717637005,0.356818035757465
US,Country,US,2010-05-12,-0.0878486385843014,0.268969397173164
US,Country,US,2010-05-13,0.0761515319805447,0.345120929153709
US,Country,US,2010-05-14,-0.248535955320485,0.096584973833224
US,Country,US,2010-05-15,-0.035657373184056,0.060927600649168
US,Country,US,2010-05-16,0.138578964239616,0.199506564888784
US,Country,US,2010-05-17,0.141622300582686,0.34112886547147
US,Country,US,2010-05-18,-0.0892518166525893,0.251877048818881
US,Country,US,2010-05-19,0.178251499537868,0.430128548356749
US,Country,US,2010-05-20,-0.20039085362875,0.229737694727999
US,Country,US,2010-05-21,-0.0664162653573301,0.163321429370669
US,Country,US,2010-05-22,-0.155566189046612,0.00775524032405613
US,Country,US,2010-05-23,0.29389852229112,0.301653762615176
US,Country,US,2010-05-24,-0.020772921466419,0.280880841148758
US,Country,US,2010-05-25,-0.0682634329782694,0.212617408170488
US,Country,US,2010-05-26,-0.0581750986425854,0.154442309527903
US,Country,US,2010-05-27,-0.0746126997139676,0.079829609813935
US,Country,US,2010-05-28,-0.0302845412592508,0.0495450685546842
US,Country,US,2010-05-29,0.050862319283692,0.100407387838376
US,Country,US,2010-05-30,0.00612857371140823,0.106535961549785
US,Country,US,2010-05-31,0.0571662026804764,0.163702164230261
US,Country,US,2010-06-02,-0.0061804319694373,0.157521732260824
US,Country,US,2010-06-03,-0.160457951593968,-0.00293621933314429
US,Country,US,2010-06-04,0.0612257122134334,0.0582894928802891
US,Country,US,2010-06-05,-0.00721019123591893,0.0510793016443702
US,Country,US,2010-06-06,-0.041064012622751,0.0100152890216192
US,Country,US,2010-06-07,0.103028660371645,0.113043949393264
US,Country,US,2010-06-08,0.0219210870111555,0.13496503640442
US,Country,US,2010-06-09,-0.088171786407839,0.0467932499965808
US,Country,US,2010-06-10,-0.0369382559207446,0.00985499407583619
US,Country,US,2010-06-11,0.0370386424094822,0.0468936364853184
US,Country,US,2010-06-12,-0.129308319025088,-0.0824146825397696
US,Country,US,2010-06-13,-0.02463518782998,-0.10704987036975
US,Country,US,2010-06-14,0.140884814052084,0.0338349436823341
US,Country,US,2010-06-15,-0.00714951446916097,0.0266854292131731
US,Country,US,2010-06-16,0.00722564292029037,0.0339110721334635
US,Country,US,2010-06-17,-0.0206798387092585,0.013231233424205
US,Country,US,2010-06-18,-0.0252990729163193,-0.0120678394921144
US,Country,US,2010-06-19,-0.083201187959092,-0.0952690274512064
US,Country,US,2010-06-20,0.0925439121994266,-0.0027251152517798
US,Country,US,2010-06-21,0.119667744566108,0.116942629314328
US,Country,US,2010-06-22,0.0141237271690283,0.131066356483356
US,Country,US,2010-06-23,-0.0846513034734063,0.0464150530099498
US,Country,US,2010-06-24,0.0781495942420975,0.124564647252047
US,Country,US,2010-06-25,-0.12755709216234,-0.00299244491029265
US,Country,US,2010-06-26,-0.0428172822937416,-0.0458097272040343
US,Country,US,2010-06-27,0.128139555553368,0.0823298283493338
US,Country,US,2010-06-28,0.0190528046133161,0.10138263296265
US,Country,US,2010-06-29,0.0154393888330683,0.116822021795718
US,Country,US,2010-06-30,0.0900343019601018,0.20685632375582
US,Country,US,2010-07-02,-0.0951523271391965,0.111703996616623
US,Country,US,2010-07-03,-0.240679004366997,-0.128975007750374
US,Country,US,2010-07-04,0.053557704917222,-0.0754173028331519
US,Country,US,2010-07-05,0.242630043001273,0.167212740168121
US,Country,US,2010-07-06,0.0869491730352568,0.254161913203378
US,Country,US,2010-07-07,-0.047305589447558,0.20685632375582
US,Country,US,2010-07-08,-0.0731922624354458,0.133664061320374
US,Country,US,2010-07-09,-0.0848352259516564,0.0488288353687177
US,Country,US,2010-07-10,0.0102910416177447,0.0591198769864624
US,Country,US,2010-07-11,0.103136867914661,0.162256744901123
US,Country,US,2010-07-12,0.0414275905956204,0.203684335496744
US,Country,US,2010-07-13,0.171706849349624,0.375391184846368
US,Country,US,2010-07-14,-0.0587062643178307,0.316684920528537
US,Country,US,2010-07-15,-0.0151175625542113,0.301567357974326
US,Country,US,2010-07-16,-0.131571552935898,0.169995805038428
US,Country,US,2010-07-17,-0.0071818806876219,0.162813924350806
US,Country,US,2010-07-18,-0.0335057909952272,0.129308133355579
US,Country,US,2010-07-19,0.168804962273565,0.298113095629144
US,Country,US,2010-07-20,-0.0308654913109097,0.267247604318234
