"time","Atlanta","Boston","Charlotte","Chicago","Cleveland","Dallas","Denver","Detroit","Las.Vegas","Los.Angeles","Miami","Minneapolis","New.York","Phoenix","Portland","San.Diego","San.Francisco","Seattle","Tampa","Washington.DC"
2013-08-01,78.3783783783784,130.434782608696,74,113.333333333333,95,46,66.6666666666667,127.777777777778,73.3333333333333,45.7142857142857,100,130.769230769231,88.5714285714286,45.1612903225806,35.1351351351351,55.5555555555556,60.377358490566,72.2222222222222,114.285714285714,84.7826086956522
2013-09-01,77.1428571428572,113.636363636364,78.0487804878049,106.666666666667,83.7837837837838,42,59.5238095238095,133.333333333333,62.5,44.4444444444444,87.5,111.538461538462,80.5555555555556,44.4444444444444,26.4705882352941,52,56.6037735849057,63.8888888888889,103.030303030303,73.9130434782609
2013-10-01,65.7142857142857,104.761904761905,68.2926829268293,93.3333333333333,76.3157894736842,38,57.1428571428571,111.111111111111,86.6666666666667,42.8571428571429,91.6666666666667,96.1538461538462,75.6756756756757,41.9354838709677,20,56,51.0204081632653,62.1621621621622,96.969696969697,73.8095238095238
2013-11-01,65.7142857142857,95.2380952380952,66.6666666666667,86.6666666666667,75,34,58.3333333333333,105.555555555556,56.25,42.8571428571429,83.3333333333333,96.1538461538462,66.6666666666667,41.9354838709677,20.5882352941176,48.1481481481481,48.8888888888889,54.7619047619048,93.9393939393939,67.3913043478261
2013-12-01,58.8235294117647,88,60.7843137254902,76.6666666666667,62.5,34,45.2380952380952,83.3333333333333,40,37.1428571428571,79.1666666666667,85.7142857142857,58.3333333333333,38.7096774193548,20,44,48.8888888888889,53.4883720930233,88.5714285714286,66.6666666666667
2014-01-01,77.1428571428572,113.04347826087,86.2745098039216,106.666666666667,83.7837837837838,46.4285714285714,64.2857142857143,111.111111111111,80,45.7142857142857,104.166666666667,109.52380952381,75,48.3870967741936,35.2941176470588,48.2758620689655,55.1020408163265,67.5675675675676,111.428571428571,88.0952380952381
2014-02-01,71.4285714285714,114.285714285714,73.1707317073171,103.333333333333,86.8421052631579,44,64.2857142857143,105.555555555556,73.3333333333333,47.2222222222222,100,123.076923076923,72.2222222222222,48.1481481481481,32.258064516129,56,57.1428571428571,72.2222222222222,97.1428571428571,76.9230769230769
2014-03-01,70.5882352941177,124,74.5098039215686,103.333333333333,94.5945945945946,44,54.7619047619048,111.111111111111,66.6666666666667,45.7142857142857,95.8333333333333,119.047619047619,80.5555555555556,41.9354838709677,30,55.1724137931034,56.8627450980392,72.972972972973,91.4285714285714,80.9523809523809
2014-04-01,63.6363636363636,108.695652173913,65.9574468085106,106.666666666667,86.8421052631579,39.2857142857143,59.5238095238095,105.555555555556,66.6666666666667,42.8571428571429,108.333333333333,123.809523809524,75.6756756756757,35.4838709677419,26.6666666666667,55.5555555555556,53.0612244897959,66.6666666666667,97.1428571428571,66.6666666666667
2014-05-01,62.8571428571429,108.695652173913,66,96.6666666666667,78.0487804878049,42,51.1111111111111,94.4444444444444,68.75,40,95.8333333333333,107.692307692308,77.7777777777778,35.4838709677419,26.6666666666667,48,48.9795918367347,67.5675675675676,96.969696969697,61.9047619047619
2014-06-01,68.5714285714286,104,84.3137254901961,96.6666666666667,94.5945945945946,44,51.219512195122,89.4736842105263,68.75,40,104.166666666667,103.846153846154,80.5555555555556,41.9354838709677,17.6470588235294,48.1481481481481,50.9433962264151,56.7567567567568,97.1428571428571,64.1025641025641
2014-07-01,71.4285714285714,118.181818181818,87.2340425531915,96.6666666666667,97.5,42.3076923076923,51.219512195122,100,66.6666666666667,40,112.5,109.52380952381,82.8571428571429,48,23.3333333333333,45.7142857142857,49.0196078431373,62.1621621621622,97.1428571428571,66.6666666666667
2014-08-01,63.8888888888889,104.545454545455,82.9268292682927,83.3333333333333,94.7368421052632,38,50,94.4444444444444,66.6666666666667,41.6666666666667,104.166666666667,107.692307692308,75.6756756756757,51.6129032258064,29.4117647058824,48.2758620689655,45.0980392156863,63.8888888888889,84.8484848484848,61.9047619047619
2014-09-01,62.8571428571429,95.2380952380952,72.3404255319149,90,75.6756756756757,37.5,52.3809523809524,85,60,40,88.8888888888889,85.7142857142857,75,35.4838709677419,29.7297297297297,48.1481481481481,46.9387755102041,52.7777777777778,84.8484848484848,56
2014-10-01,61.1111111111111,95.6521739130435,66.6666666666667,86.6666666666667,70.7317073170732,36,47.6190476190476,94.4444444444444,68.75,40,100,90.4761904761905,77.1428571428572,32.258064516129,20,41.3793103448276,48.9795918367347,50,85.7142857142857,51.2820512820513
2014-11-01,50,73.9130434782609,61.7021276595745,76.6666666666667,60,32,42.8571428571429,75,46.6666666666667,33.3333333333333,81.8181818181818,92.3076923076923,64.8648648648649,32.258064516129,17.6470588235294,52,46.9387755102041,56.7567567567568,81.8181818181818,47.6190476190476
2014-12-01,48.5714285714286,82.6086956521739,50,76.6666666666667,56.0975609756098,30,45.2380952380952,72.2222222222222,50,31.4285714285714,77.2727272727273,84.6153846153846,61.1111111111111,35.4838709677419,20,37.9310344827586,38.7755102040816,45.2380952380952,74.2857142857143,47.6190476190476
2015-01-01,72.2222222222222,95.6521739130435,70.2127659574468,93.3333333333333,75,40,58.3333333333333,94.7368421052632,68.75,42.8571428571429,91.6666666666667,111.538461538462,78.7878787878788,38.7096774193548,26.4705882352941,48,57.7777777777778,59.4594594594595,88.5714285714286,57.1428571428571
2015-02-01,64.8648648648649,108.695652173913,56,86.6666666666667,70,36,57.1428571428571,89.4736842105263,66.6666666666667,44.4444444444444,95.8333333333333,107.692307692308,77.1428571428572,41.9354838709677,24.3243243243243,48.1481481481481,55.1020408163265,61.9047619047619,84.8484848484848,58.974358974359
2015-03-01,60.6060606060606,113.04347826087,70,90,75.609756097561,40,52.3809523809524,105.555555555556,80,42.1052631578947,88.8888888888889,100,80,48.3870967741936,26.4705882352941,52,61.2244897959184,59.4594594594595,77.1428571428572,56.4102564102564
2015-04-01,63.6363636363636,123.809523809524,64,86.6666666666667,82.5,40,61.9047619047619,94.4444444444444,81.25,42.8571428571429,95.8333333333333,95.2380952380952,75.6756756756757,41.9354838709677,29.7297297297297,55.5555555555556,55.5555555555556,58.3333333333333,80,56.4102564102564
2015-05-01,62.5,95.2380952380952,55.3191489361702,76.6666666666667,62.1621621621622,36,50,100,53.3333333333333,44.4444444444444,83.3333333333333,88.4615384615385,74.2857142857143,38.7096774193548,33.3333333333333,44.4444444444444,48.9795918367347,54.2857142857143,85.7142857142857,58.974358974359
2015-06-01,62.5,92,64,76.6666666666667,75,36,54.7619047619048,94.7368421052632,75,42.8571428571429,108.333333333333,103.846153846154,78.3783783783784,41.9354838709677,32.5,43.4782608695652,51.1111111111111,52.7777777777778,81.8181818181818,63.0434782608696
2015-07-01,61.7647058823529,100,64.7058823529412,80,80.6451612903226,38,52.3809523809524,94.4444444444444,53.3333333333333,37.1428571428571,92.5925925925926,109.52380952381,80,41.9354838709677,30,48.1481481481481,51.0204081632653,59.5238095238095,84.8484848484848,65.2173913043478
2015-08-01,53.125,100,63.8297872340426,76.6666666666667,64.8648648648649,36,45.2380952380952,94.4444444444444,56.25,38.8888888888889,79.1666666666667,103.846153846154,83.3333333333333,32.258064516129,27.027027027027,44.4444444444444,46.9387755102041,52.7777777777778,74.2857142857143,69.5652173913043
2015-09-01,52.7777777777778,88,56,66.6666666666667,68.4210526315789,32,35.7142857142857,84.2105263157895,60,34.2857142857143,75,96.1538461538462,75.6756756756757,35.4838709677419,29.4117647058824,44.8275862068966,46.9387755102041,54.0540540540541,78.7878787878788,60.8695652173913
2015-10-01,50,80,49.0196078431373,60,57.8947368421053,32,42.8571428571429,88.8888888888889,42.8571428571429,33.3333333333333,70.8333333333333,80.9523809523809,71.4285714285714,38.7096774193548,20,34.4827586206897,37.7777777777778,46.5116279069767,66.6666666666667,56
2015-11-01,42.8571428571429,86.3636363636364,39.2156862745098,60,51.3513513513513,30,36.5853658536585,66.6666666666667,46.6666666666667,28.5714285714286,62.5,69.2307692307692,63.8888888888889,28.5714285714286,11.7647058823529,36,34.6938775510204,48.6486486486487,63.6363636363636,57.1428571428571
2015-12-01,41.1764705882353,85.7142857142857,42.5531914893617,63.3333333333333,45,30,38.0952380952381,73.6842105263158,43.75,28.5714285714286,58.3333333333333,71.4285714285714,64.8648648648649,29.0322580645161,13.3333333333333,41.3793103448276,35.8490566037736,48.6486486486487,60.6060606060606,56.5217391304348
2016-01-01,57.1428571428571,108,60.7843137254902,76.6666666666667,64.8648648648649,38,42.8571428571429,89.4736842105263,53.3333333333333,37.1428571428571,70.3703703703704,76.1904761904762,77.7777777777778,32.258064516129,18.9189189189189,48.1481481481481,46.9387755102041,62.1621621621622,72.7272727272727,60.8695652173913
2016-02-01,58.3333333333333,104.347826086957,55.3191489361702,73.3333333333333,67.5,36,50,88.8888888888889,56.25,36.1111111111111,77.2727272727273,90.4761904761905,86.1111111111111,33.3333333333333,18.9189189189189,44,42.2222222222222,62.1621621621622,72.7272727272727,64.2857142857143
2016-03-01,45.7142857142857,109.52380952381,56.0975609756098,70,63.1578947368421,33.9285714285714,50,84.2105263157895,50,36.1111111111111,66.6666666666667,96.1538461538462,85.7142857142857,35.4838709677419,20,48,44.4444444444444,51.1627906976744,66.6666666666667,66.6666666666667
2016-04-01,54.0540540540541,100,52.9411764705882,73.3333333333333,67.5675675675676,34,45.2380952380952,78.9473684210526,66.6666666666667,38.8888888888889,70.3703703703704,80.9523809523809,71.4285714285714,32.258064516129,20.5882352941176,40.7407407407407,44.8979591836735,56.7567567567568,68.5714285714286,66.6666666666667
